,,7Base Avg:,-0.0476,-0.0240,-0.0238,BASELINE SUBTRACTED,,
12/17/2018 15:01:01.72,12/17/18,15:01:01:72,0.057376,-0.00224,-0.003124,0.104947,0.021804,0.020640
12/17/2018 15:01:01.81,12/17/18,15:01:01:81,0.057526,-0.0022,-0.003124,0.105097,0.021844,0.020640
12/17/2018 15:01:02.00,12/17/18,15:01:02:00,0.056326,-0.0022,-0.003044,0.103897,0.021844,0.020720
12/17/2018 15:01:02.18,12/17/18,15:01:02:18,0.055425,-0.00216,-0.003004,0.102996,0.021884,0.020760
12/17/2018 15:01:02.37,12/17/18,15:01:02:37,0.054674,-0.00212,-0.002964,0.102245,0.021924,0.020800
12/17/2018 15:01:02.56,12/17/18,15:01:02:56,0.056326,-0.00212,-0.002964,0.103897,0.021924,0.020800
12/17/2018 15:01:02.86,12/17/18,15:01:02:86,0.054825,-0.00208,-0.002804,0.102396,0.021964,0.020960
12/17/2018 15:01:02.95,12/17/18,15:01:02:95,0.054374,-0.00208,-0.002804,0.101945,0.021964,0.020960
12/17/2018 15:01:03.14,12/17/18,15:01:03:14,0.056025,-0.00212,-0.002844,0.103596,0.021924,0.020920
12/17/2018 15:01:03.34,12/17/18,15:01:03:34,0.056175,-0.00216,-0.002804,0.103746,0.021884,0.020960
12/17/2018 15:01:03.53,12/17/18,15:01:03:53,0.056475,-0.00216,-0.002764,0.104046,0.021884,0.021000
12/17/2018 15:01:03.71,12/17/18,15:01:03:71,0.056775,-0.00216,-0.002844,0.104346,0.021884,0.020920
12/17/2018 15:01:04.03,12/17/18,15:01:04:03,0.057226,-0.0022,-0.002844,0.104797,0.021844,0.020920
12/17/2018 15:01:04.10,12/17/18,15:01:04:10,0.059477,-0.0022,-0.002844,0.107048,0.021844,0.020920
12/17/2018 15:01:04.20,12/17/18,15:01:04:20,0.060527,-0.00224,-0.002844,0.108098,0.021804,0.020920
12/17/2018 15:01:04.40,12/17/18,15:01:04:40,0.061278,-0.00224,-0.002884,0.108849,0.021804,0.020880
12/17/2018 15:01:04.59,12/17/18,15:01:04:59,0.055575,-0.00232,-0.002844,0.103146,0.021724,0.020920
12/17/2018 15:01:04.77,12/17/18,15:01:04:77,0.055725,-0.00236,-0.002884,0.103296,0.021684,0.020880
12/17/2018 15:01:05.07,12/17/18,15:01:05:07,0.054674,-0.0024,-0.002724,0.102245,0.021644,0.021040
12/17/2018 15:01:05.16,12/17/18,15:01:05:16,0.055575,-0.0024,-0.002684,0.103146,0.021644,0.021080
12/17/2018 15:01:05.35,12/17/18,15:01:05:35,0.059477,-0.0024,-0.002644,0.107048,0.021644,0.021120
12/17/2018 15:01:05.54,12/17/18,15:01:05:54,0.063829,-0.0024,-0.002644,0.111400,0.021644,0.021120
12/17/2018 15:01:05.74,12/17/18,15:01:05:74,0.06608,-0.00244,-0.002644,0.113651,0.021604,0.021120
12/17/2018 15:01:05.93,12/17/18,15:01:05:93,0.06773,-0.00244,-0.002724,0.115301,0.021604,0.021040
12/17/2018 15:01:06.27,12/17/18,15:01:06:27,0.061728,-0.00248,-0.002724,0.109299,0.021564,0.021040
12/17/2018 15:01:06.35,12/17/18,15:01:06:35,0.061128,-0.00248,-0.002724,0.108699,0.021564,0.021040
12/17/2018 15:01:06.44,12/17/18,15:01:06:44,0.060077,-0.00248,-0.002684,0.107648,0.021564,0.021080
12/17/2018 15:01:06.65,12/17/18,15:01:06:65,0.060977,-0.00252,-0.002644,0.108548,0.021524,0.021120
12/17/2018 15:01:06.85,12/17/18,15:01:06:85,0.062628,-0.00248,-0.002644,0.110199,0.021564,0.021120
12/17/2018 15:01:07.05,12/17/18,15:01:07:05,0.060827,-0.00248,-0.002563,0.108398,0.021564,0.021201
12/17/2018 15:01:07.35,12/17/18,15:01:07:35,0.063829,-0.00256,-0.002644,0.111400,0.021484,0.021120
12/17/2018 15:01:07.44,12/17/18,15:01:07:44,0.064429,-0.00252,-0.002684,0.112000,0.021524,0.021080
12/17/2018 15:01:07.63,12/17/18,15:01:07:63,0.062628,-0.00252,-0.002724,0.110199,0.021524,0.021040
12/17/2018 15:01:07.82,12/17/18,15:01:07:82,0.060827,-0.00252,-0.002724,0.108398,0.021524,0.021040
12/17/2018 15:01:08.00,12/17/18,15:01:08:00,0.060977,-0.00248,-0.002764,0.108548,0.021564,0.021000
12/17/2018 15:01:08.19,12/17/18,15:01:08:19,0.06638,-0.00248,-0.002884,0.113951,0.021564,0.020880
12/17/2018 15:01:08.49,12/17/18,15:01:08:49,0.06593,-0.00256,-0.002884,0.113501,0.021484,0.020880
12/17/2018 15:01:08.58,12/17/18,15:01:08:58,0.06608,-0.00256,-0.002924,0.113651,0.021484,0.020840
12/17/2018 15:01:08.77,12/17/18,15:01:08:77,0.069982,-0.00256,-0.003084,0.117553,0.021484,0.020680
12/17/2018 15:01:08.95,12/17/18,15:01:08:95,0.072083,-0.0026,-0.003164,0.119654,0.021444,0.020600
12/17/2018 15:01:09.14,12/17/18,15:01:09:14,0.070432,-0.0026,-0.003204,0.118003,0.021444,0.020560
12/17/2018 15:01:09.34,12/17/18,15:01:09:34,0.064429,-0.0026,-0.003204,0.112000,0.021444,0.020560
12/17/2018 15:01:09.64,12/17/18,15:01:09:64,0.064579,-0.00264,-0.003284,0.112150,0.021404,0.020480
12/17/2018 15:01:09.73,12/17/18,15:01:09:73,0.065029,-0.0026,-0.003244,0.112600,0.021444,0.020520
12/17/2018 15:01:09.92,12/17/18,15:01:09:92,0.063228,-0.0026,-0.003204,0.110799,0.021444,0.020560
12/17/2018 15:01:10.11,12/17/18,15:01:10:11,0.059177,-0.00256,-0.003164,0.106748,0.021484,0.020600
12/17/2018 15:01:10.30,12/17/18,15:01:10:30,0.061278,-0.00256,-0.003204,0.108849,0.021484,0.020560
12/17/2018 15:01:10.48,12/17/18,15:01:10:48,0.063529,-0.00256,-0.003244,0.111100,0.021484,0.020520
12/17/2018 15:01:10.78,12/17/18,15:01:10:78,0.06713,-0.00256,-0.003325,0.114701,0.021484,0.020439
12/17/2018 15:01:10.87,12/17/18,15:01:10:87,0.06653,-0.00252,-0.003244,0.114101,0.021524,0.020520
12/17/2018 15:01:11.06,12/17/18,15:01:11:06,0.064129,-0.00256,-0.003244,0.111700,0.021484,0.020520
12/17/2018 15:01:11.26,12/17/18,15:01:11:26,0.063228,-0.00252,-0.003284,0.110799,0.021524,0.020480
12/17/2018 15:01:11.45,12/17/18,15:01:11:45,0.062478,-0.00248,-0.003325,0.110049,0.021564,0.020439
12/17/2018 15:01:11.64,12/17/18,15:01:11:64,0.059777,-0.00248,-0.003284,0.107348,0.021564,0.020480
12/17/2018 15:01:11.93,12/17/18,15:01:11:93,0.058876,-0.00248,-0.003244,0.106447,0.021564,0.020520
12/17/2018 15:01:12.03,12/17/18,15:01:12:03,0.059477,-0.00248,-0.003204,0.107048,0.021564,0.020560
12/17/2018 15:01:12.22,12/17/18,15:01:12:22,0.061278,-0.00248,-0.003204,0.108849,0.021564,0.020560
12/17/2018 15:01:12.40,12/17/18,15:01:12:40,0.059027,-0.00244,-0.003204,0.106598,0.021604,0.020560
12/17/2018 15:01:12.61,12/17/18,15:01:12:61,0.055425,-0.00244,-0.003124,0.102996,0.021604,0.020640
12/17/2018 15:01:12.79,12/17/18,15:01:12:79,0.056025,-0.0024,-0.003084,0.103596,0.021644,0.020680
12/17/2018 15:01:13.09,12/17/18,15:01:13:09,0.056475,-0.00236,-0.003044,0.104046,0.021684,0.020720
12/17/2018 15:01:13.18,12/17/18,15:01:13:18,0.056475,-0.00236,-0.003044,0.104046,0.021684,0.020720
12/17/2018 15:01:13.37,12/17/18,15:01:13:37,0.057526,-0.00236,-0.003004,0.105097,0.021684,0.020760
12/17/2018 15:01:13.56,12/17/18,15:01:13:56,0.058727,-0.00232,-0.003004,0.106298,0.021724,0.020760
12/17/2018 15:01:13.74,12/17/18,15:01:13:74,0.059627,-0.00232,-0.003004,0.107198,0.021724,0.020760
12/17/2018 15:01:13.93,12/17/18,15:01:13:93,0.061128,-0.00232,-0.003044,0.108699,0.021724,0.020720
12/17/2018 15:01:14.24,12/17/18,15:01:14:24,0.063529,-0.00228,-0.003204,0.111100,0.021764,0.020560
12/17/2018 15:01:14.34,12/17/18,15:01:14:34,0.058426,-0.00228,-0.003164,0.105997,0.021764,0.020600
12/17/2018 15:01:14.52,12/17/18,15:01:14:52,0.057076,-0.00228,-0.003204,0.104647,0.021764,0.020560
12/17/2018 15:01:14.71,12/17/18,15:01:14:71,0.055575,-0.00228,-0.003284,0.103146,0.021764,0.020480
12/17/2018 15:01:14.90,12/17/18,15:01:14:90,0.054975,-0.00224,-0.003244,0.102546,0.021804,0.020520
12/17/2018 15:01:15.09,12/17/18,15:01:15:09,0.056025,-0.00224,-0.003244,0.103596,0.021804,0.020520
12/17/2018 15:01:15.38,12/17/18,15:01:15:38,0.054374,-0.0022,-0.003284,0.101945,0.021844,0.020480
12/17/2018 15:01:15.48,12/17/18,15:01:15:48,0.054525,-0.0022,-0.003325,0.102096,0.021844,0.020439
12/17/2018 15:01:15.66,12/17/18,15:01:15:66,0.054975,-0.00216,-0.003284,0.102546,0.021884,0.020480
12/17/2018 15:01:15.87,12/17/18,15:01:15:87,0.053474,-0.00216,-0.003284,0.101045,0.021884,0.020480
12/17/2018 15:01:15.96,12/17/18,15:01:15:96,0.050623,-0.00212,-0.003244,0.098194,0.021924,0.020520
12/17/2018 15:01:16.15,12/17/18,15:01:16:15,0.049722,-0.00212,-0.003244,0.097293,0.021924,0.020520
12/17/2018 15:01:16.46,12/17/18,15:01:16:46,0.051073,-0.002,-0.003084,0.098644,0.022044,0.020680
12/17/2018 15:01:16.55,12/17/18,15:01:16:55,0.051973,-0.00196,-0.003124,0.099544,0.022084,0.020640
12/17/2018 15:01:16.74,12/17/18,15:01:16:74,0.052724,-0.00196,-0.003084,0.100295,0.022084,0.020680
12/17/2018 15:01:16.93,12/17/18,15:01:16:93,0.056025,-0.00188,-0.003084,0.103596,0.022164,0.020680
12/17/2018 15:01:17.11,12/17/18,15:01:17:11,0.056626,-0.00188,-0.003084,0.104197,0.022164,0.020680
12/17/2018 15:01:17.30,12/17/18,15:01:17:30,0.058276,-0.00188,-0.003164,0.105847,0.022164,0.020600
12/17/2018 15:01:17.60,12/17/18,15:01:17:60,0.058426,-0.00188,-0.003124,0.105997,0.022164,0.020640
12/17/2018 15:01:17.69,12/17/18,15:01:17:69,0.059027,-0.00188,-0.003164,0.106598,0.022164,0.020600
12/17/2018 15:01:17.88,12/17/18,15:01:17:88,0.059327,-0.00188,-0.003084,0.106898,0.022164,0.020680
12/17/2018 15:01:18.07,12/17/18,15:01:18:07,0.057976,-0.00192,-0.003004,0.105547,0.022124,0.020760
12/17/2018 15:01:18.27,12/17/18,15:01:18:27,0.058276,-0.00188,-0.003004,0.105847,0.022164,0.020760
12/17/2018 15:01:18.46,12/17/18,15:01:18:46,0.059027,-0.00188,-0.002924,0.106598,0.022164,0.020840
12/17/2018 15:01:18.67,12/17/18,15:01:18:67,0.059777,-0.00188,-0.002964,0.107348,0.022164,0.020800
12/17/2018 15:01:18.77,12/17/18,15:01:18:77,0.059777,-0.00188,-0.002964,0.107348,0.022164,0.020800
12/17/2018 15:01:18.95,12/17/18,15:01:18:95,0.055875,-0.00192,-0.002844,0.103446,0.022124,0.020920
12/17/2018 15:01:19.14,12/17/18,15:01:19:14,0.057376,-0.00188,-0.002884,0.104947,0.022164,0.020880
12/17/2018 15:01:19.33,12/17/18,15:01:19:33,0.059627,-0.00184,-0.002924,0.107198,0.022204,0.020840
12/17/2018 15:01:19.52,12/17/18,15:01:19:52,0.060377,-0.00192,-0.002844,0.107948,0.022124,0.020920
12/17/2018 15:01:19.83,12/17/18,15:01:19:83,0.060227,-0.00188,-0.002804,0.107798,0.022164,0.020960
12/17/2018 15:01:19.92,12/17/18,15:01:19:92,0.060677,-0.00188,-0.002804,0.108248,0.022164,0.020960
12/17/2018 15:01:20.11,12/17/18,15:01:20:11,0.057226,-0.00188,-0.002764,0.104797,0.022164,0.021000
12/17/2018 15:01:20.30,12/17/18,15:01:20:30,0.057526,-0.00188,-0.002764,0.105097,0.022164,0.021000
12/17/2018 15:01:20.50,12/17/18,15:01:20:50,0.057376,-0.00188,-0.002724,0.104947,0.022164,0.021040
12/17/2018 15:01:20.69,12/17/18,15:01:20:69,0.056475,-0.00184,-0.002684,0.104046,0.022204,0.021080
12/17/2018 15:01:20.98,12/17/18,15:01:20:98,0.054825,-0.00176,-0.002684,0.102396,0.022284,0.021080
12/17/2018 15:01:21.08,12/17/18,15:01:21:08,0.054525,-0.00176,-0.002644,0.102096,0.022284,0.021120
12/17/2018 15:01:21.26,12/17/18,15:01:21:26,0.057676,-0.00176,-0.002804,0.105247,0.022284,0.020960
12/17/2018 15:01:21.47,12/17/18,15:01:21:47,0.058727,-0.0018,-0.002884,0.106298,0.022244,0.020880
12/17/2018 15:01:21.65,12/17/18,15:01:21:65,0.056775,-0.0018,-0.002884,0.104346,0.022244,0.020880
12/17/2018 15:01:21.84,12/17/18,15:01:21:84,0.054975,-0.00188,-0.003004,0.102546,0.022164,0.020760
12/17/2018 15:01:22.14,12/17/18,15:01:22:14,0.052424,-0.00196,-0.003084,0.099995,0.022084,0.020680
12/17/2018 15:01:22.23,12/17/18,15:01:22:23,0.052273,-0.00196,-0.003084,0.099844,0.022084,0.020680
12/17/2018 15:01:22.42,12/17/18,15:01:22:42,0.051373,-0.002,-0.003084,0.098944,0.022044,0.020680
12/17/2018 15:01:22.60,12/17/18,15:01:22:60,0.052573,-0.002,-0.003044,0.100144,0.022044,0.020720
12/17/2018 15:01:22.81,12/17/18,15:01:22:81,0.053474,-0.002,-0.003044,0.101045,0.022044,0.020720
12/17/2018 15:01:22.99,12/17/18,15:01:22:99,0.056025,-0.002,-0.003004,0.103596,0.022044,0.020760
12/17/2018 15:01:23.29,12/17/18,15:01:23:29,0.054374,-0.00204,-0.003004,0.101945,0.022004,0.020760
12/17/2018 15:01:23.38,12/17/18,15:01:23:38,0.053624,-0.002,-0.003004,0.101195,0.022044,0.020760
12/17/2018 15:01:23.59,12/17/18,15:01:23:59,0.053324,-0.00204,-0.002964,0.100895,0.022004,0.020800
12/17/2018 15:01:23.77,12/17/18,15:01:23:77,0.054525,-0.00208,-0.002844,0.102096,0.021964,0.020920
12/17/2018 15:01:23.96,12/17/18,15:01:23:96,0.059477,-0.00208,-0.002884,0.107048,0.021964,0.020880
12/17/2018 15:01:24.15,12/17/18,15:01:24:15,0.062478,-0.00216,-0.002924,0.110049,0.021884,0.020840
12/17/2018 15:01:24.45,12/17/18,15:01:24:45,0.065629,-0.0022,-0.003004,0.113200,0.021844,0.020760
12/17/2018 15:01:24.54,12/17/18,15:01:24:54,0.06548,-0.0022,-0.003004,0.113051,0.021844,0.020760
12/17/2018 15:01:24.73,12/17/18,15:01:24:73,0.065329,-0.00228,-0.003004,0.112900,0.021764,0.020760
12/17/2018 15:01:24.91,12/17/18,15:01:24:91,0.065329,-0.00232,-0.003004,0.112900,0.021724,0.020760
12/17/2018 15:01:25.01,12/17/18,15:01:25:01,0.065179,-0.00228,-0.003004,0.112750,0.021764,0.020760
12/17/2018 15:01:25.21,12/17/18,15:01:25:21,0.063228,-0.00232,-0.002964,0.110799,0.021724,0.020800
12/17/2018 15:01:25.52,12/17/18,15:01:25:52,0.068181,-0.00236,-0.002924,0.115752,0.021684,0.020840
12/17/2018 15:01:25.62,12/17/18,15:01:25:62,0.071032,-0.00236,-0.002964,0.118603,0.021684,0.020800
12/17/2018 15:01:25.82,12/17/18,15:01:25:82,0.074333,-0.0024,-0.002964,0.121904,0.021644,0.020800
12/17/2018 15:01:26.01,12/17/18,15:01:26:01,0.073433,-0.0024,-0.002964,0.121004,0.021644,0.020800
12/17/2018 15:01:26.19,12/17/18,15:01:26:19,0.069081,-0.00244,-0.002964,0.116652,0.021604,0.020800
12/17/2018 15:01:26.38,12/17/18,15:01:26:38,0.067581,-0.0024,-0.003044,0.115152,0.021644,0.020720
12/17/2018 15:01:26.69,12/17/18,15:01:26:69,0.06668,-0.00244,-0.003084,0.114251,0.021604,0.020680
12/17/2018 15:01:26.77,12/17/18,15:01:26:77,0.067881,-0.00244,-0.003084,0.115452,0.021604,0.020680
12/17/2018 15:01:26.86,12/17/18,15:01:26:86,0.068631,-0.00244,-0.003124,0.116202,0.021604,0.020640
12/17/2018 15:01:27.07,12/17/18,15:01:27:07,0.063379,-0.00248,-0.003164,0.110950,0.021564,0.020600
12/17/2018 15:01:27.25,12/17/18,15:01:27:25,0.058727,-0.00244,-0.003124,0.106298,0.021604,0.020640
12/17/2018 15:01:27.44,12/17/18,15:01:27:44,0.057976,-0.00244,-0.003204,0.105547,0.021604,0.020560
12/17/2018 15:01:27.74,12/17/18,15:01:27:74,0.061278,-0.00244,-0.003284,0.108849,0.021604,0.020480
12/17/2018 15:01:27.83,12/17/18,15:01:27:83,0.061578,-0.00244,-0.003284,0.109149,0.021604,0.020480
12/17/2018 15:01:28.02,12/17/18,15:01:28:02,0.062478,-0.00244,-0.003365,0.110049,0.021604,0.020399
12/17/2018 15:01:28.22,12/17/18,15:01:28:22,0.060227,-0.0024,-0.003405,0.107798,0.021644,0.020359
12/17/2018 15:01:28.41,12/17/18,15:01:28:41,0.058276,-0.0024,-0.003445,0.105847,0.021644,0.020319
12/17/2018 15:01:28.60,12/17/18,15:01:28:60,0.058276,-0.00244,-0.003565,0.105847,0.021604,0.020199
12/17/2018 15:01:28.91,12/17/18,15:01:28:91,0.057226,-0.00244,-0.003485,0.104797,0.021604,0.020279
12/17/2018 15:01:28.99,12/17/18,15:01:28:99,0.059927,-0.00248,-0.003525,0.107498,0.021564,0.020239
12/17/2018 15:01:29.08,12/17/18,15:01:29:08,0.059927,-0.00248,-0.003525,0.107498,0.021564,0.020239
12/17/2018 15:01:29.28,12/17/18,15:01:29:28,0.060677,-0.00252,-0.003445,0.108248,0.021524,0.020319
12/17/2018 15:01:29.47,12/17/18,15:01:29:47,0.059927,-0.00256,-0.003485,0.107498,0.021484,0.020279
12/17/2018 15:01:29.66,12/17/18,15:01:29:66,0.057526,-0.00256,-0.003485,0.105097,0.021484,0.020279
12/17/2018 15:01:29.95,12/17/18,15:01:29:95,0.053924,-0.00264,-0.003365,0.101495,0.021404,0.020399
12/17/2018 15:01:30.05,12/17/18,15:01:30:05,0.053024,-0.00264,-0.003325,0.100595,0.021404,0.020439
12/17/2018 15:01:30.23,12/17/18,15:01:30:23,0.052874,-0.00268,-0.003164,0.100445,0.021364,0.020600
12/17/2018 15:01:30.42,12/17/18,15:01:30:42,0.059327,-0.00272,-0.003164,0.106898,0.021324,0.020600
12/17/2018 15:01:30.62,12/17/18,15:01:30:62,0.058876,-0.00272,-0.003044,0.106447,0.021324,0.020720
12/17/2018 15:01:30.81,12/17/18,15:01:30:81,0.061278,-0.00276,-0.003004,0.108849,0.021284,0.020760
12/17/2018 15:01:31.11,12/17/18,15:01:31:11,0.06608,-0.0028,-0.002884,0.113651,0.021244,0.020880
12/17/2018 15:01:31.20,12/17/18,15:01:31:20,0.06668,-0.0028,-0.002924,0.114251,0.021244,0.020840
12/17/2018 15:01:31.39,12/17/18,15:01:31:39,0.06668,-0.0028,-0.002884,0.114251,0.021244,0.020880
12/17/2018 15:01:31.57,12/17/18,15:01:31:57,0.064129,-0.0028,-0.002804,0.111700,0.021244,0.020960
12/17/2018 15:01:31.78,12/17/18,15:01:31:78,0.063228,-0.00276,-0.002804,0.110799,0.021284,0.020960
12/17/2018 15:01:31.96,12/17/18,15:01:31:96,0.063529,-0.00272,-0.002764,0.111100,0.021324,0.021000
12/17/2018 15:01:32.28,12/17/18,15:01:32:28,0.062028,-0.00272,-0.002644,0.109599,0.021324,0.021120
12/17/2018 15:01:32.37,12/17/18,15:01:32:37,0.062328,-0.00268,-0.002644,0.109899,0.021364,0.021120
12/17/2018 15:01:32.56,12/17/18,15:01:32:56,0.061578,-0.00264,-0.002644,0.109149,0.021404,0.021120
12/17/2018 15:01:32.74,12/17/18,15:01:32:74,0.064279,-0.0026,-0.002684,0.111850,0.021444,0.021080
12/17/2018 15:01:32.93,12/17/18,15:01:32:93,0.062628,-0.00252,-0.002644,0.110199,0.021524,0.021120
12/17/2018 15:01:33.12,12/17/18,15:01:33:12,0.062478,-0.00244,-0.002644,0.110049,0.021604,0.021120
12/17/2018 15:01:33.42,12/17/18,15:01:33:42,0.058727,-0.00232,-0.002604,0.106298,0.021724,0.021160
12/17/2018 15:01:33.51,12/17/18,15:01:33:51,0.057976,-0.00228,-0.002604,0.105547,0.021764,0.021160
12/17/2018 15:01:33.71,12/17/18,15:01:33:71,0.060077,-0.00216,-0.002563,0.107648,0.021884,0.021201
12/17/2018 15:01:33.90,12/17/18,15:01:33:90,0.061278,-0.00208,-0.002644,0.108849,0.021964,0.021120
12/17/2018 15:01:34.09,12/17/18,15:01:34:09,0.060527,-0.00204,-0.002644,0.108098,0.022004,0.021120
12/17/2018 15:01:34.29,12/17/18,15:01:34:29,0.063228,-0.002,-0.002724,0.110799,0.022044,0.021040
12/17/2018 15:01:34.59,12/17/18,15:01:34:59,0.060677,-0.00192,-0.002844,0.108248,0.022124,0.020920
12/17/2018 15:01:34.68,12/17/18,15:01:34:68,0.059777,-0.00192,-0.002844,0.107348,0.022124,0.020920
12/17/2018 15:01:34.87,12/17/18,15:01:34:87,0.057526,-0.00192,-0.002924,0.105097,0.022124,0.020840
12/17/2018 15:01:35.05,12/17/18,15:01:35:05,0.056475,-0.00192,-0.003004,0.104046,0.022124,0.020760
12/17/2018 15:01:35.26,12/17/18,15:01:35:26,0.059777,-0.00196,-0.003124,0.107348,0.022084,0.020640
12/17/2018 15:01:35.44,12/17/18,15:01:35:44,0.060077,-0.00196,-0.003124,0.107648,0.022084,0.020640
12/17/2018 15:01:35.74,12/17/18,15:01:35:74,0.064279,-0.002,-0.003365,0.111850,0.022044,0.020399
12/17/2018 15:01:35.83,12/17/18,15:01:35:83,0.064579,-0.002,-0.003445,0.112150,0.022044,0.020319
12/17/2018 15:01:35.93,12/17/18,15:01:35:93,0.064129,-0.00204,-0.003485,0.111700,0.022004,0.020279
12/17/2018 15:01:36.13,12/17/18,15:01:36:13,0.060227,-0.00204,-0.003565,0.107798,0.022004,0.020199
12/17/2018 15:01:36.33,12/17/18,15:01:36:33,0.057976,-0.00208,-0.003645,0.105547,0.021964,0.020119
12/17/2018 15:01:36.46,12/17/18,15:01:36:46,0.057976,-0.00208,-0.003645,0.105547,0.021964,0.020119
12/17/2018 15:01:36.57,12/17/18,15:01:36:57,0.056025,-0.00204,-0.003645,0.103596,0.022004,0.020119
12/17/2018 15:01:36.88,12/17/18,15:01:36:88,0.055275,-0.0022,-0.003765,0.102846,0.021844,0.019999
12/17/2018 15:01:36.96,12/17/18,15:01:36:96,0.056175,-0.00216,-0.003765,0.103746,0.021884,0.019999
12/17/2018 15:01:37.05,12/17/18,15:01:37:05,0.055875,-0.0022,-0.003725,0.103446,0.021844,0.020039
12/17/2018 15:01:37.25,12/17/18,15:01:37:25,0.057526,-0.00224,-0.003765,0.105097,0.021804,0.019999
12/17/2018 15:01:37.44,12/17/18,15:01:37:44,0.060677,-0.00228,-0.003845,0.108248,0.021764,0.019919
12/17/2018 15:01:37.66,12/17/18,15:01:37:66,0.058727,-0.00232,-0.003925,0.106298,0.021724,0.019839
12/17/2018 15:01:37.96,12/17/18,15:01:37:96,0.050773,-0.00236,-0.003885,0.098344,0.021684,0.019879
12/17/2018 15:01:38.05,12/17/18,15:01:38:05,0.050172,-0.00236,-0.003885,0.097743,0.021684,0.019879
12/17/2018 15:01:38.24,12/17/18,15:01:38:24,0.052124,-0.0024,-0.003925,0.099695,0.021644,0.019839
12/17/2018 15:01:38.44,12/17/18,15:01:38:44,0.047621,-0.0024,-0.003845,0.095192,0.021644,0.019919
12/17/2018 15:01:38.63,12/17/18,15:01:38:63,0.046571,-0.0024,-0.003845,0.094142,0.021644,0.019919
12/17/2018 15:01:38.81,12/17/18,15:01:38:81,0.048372,-0.00244,-0.003805,0.095943,0.021604,0.019959
12/17/2018 15:01:39.13,12/17/18,15:01:39:13,0.051823,-0.0024,-0.003925,0.099394,0.021644,0.019839
12/17/2018 15:01:39.22,12/17/18,15:01:39:22,0.050623,-0.0024,-0.003925,0.098194,0.021644,0.019839
12/17/2018 15:01:39.41,12/17/18,15:01:39:41,0.050023,-0.0024,-0.003965,0.097594,0.021644,0.019799
12/17/2018 15:01:39.61,12/17/18,15:01:39:61,0.054074,-0.00236,-0.004046,0.101645,0.021684,0.019718
12/17/2018 15:01:39.80,12/17/18,15:01:39:80,0.054225,-0.00232,-0.004126,0.101796,0.021724,0.019638
12/17/2018 15:01:39.98,12/17/18,15:01:39:98,0.053174,-0.00236,-0.004126,0.100745,0.021684,0.019638
12/17/2018 15:01:40.28,12/17/18,15:01:40:28,0.048072,-0.00236,-0.004166,0.095643,0.021684,0.019598
12/17/2018 15:01:40.37,12/17/18,15:01:40:37,0.047171,-0.00236,-0.004166,0.094742,0.021684,0.019598
12/17/2018 15:01:40.58,12/17/18,15:01:40:58,0.04537,-0.00232,-0.004086,0.092941,0.021724,0.019678
12/17/2018 15:01:40.76,12/17/18,15:01:40:76,0.047021,-0.00236,-0.004005,0.094592,0.021684,0.019759
12/17/2018 15:01:40.95,12/17/18,15:01:40:95,0.048672,-0.00232,-0.003965,0.096243,0.021724,0.019799
12/17/2018 15:01:41.14,12/17/18,15:01:41:14,0.048072,-0.00236,-0.003925,0.095643,0.021684,0.019839
12/17/2018 15:01:41.45,12/17/18,15:01:41:45,0.054074,-0.0024,-0.003805,0.101645,0.021644,0.019959
12/17/2018 15:01:41.54,12/17/18,15:01:41:54,0.055425,-0.00236,-0.003765,0.102996,0.021684,0.019999
12/17/2018 15:01:41.73,12/17/18,15:01:41:73,0.056175,-0.00244,-0.003645,0.103746,0.021604,0.020119
12/17/2018 15:01:41.95,12/17/18,15:01:41:95,0.056326,-0.0024,-0.003645,0.103897,0.021644,0.020119
12/17/2018 15:01:42.14,12/17/18,15:01:42:14,0.057826,-0.0024,-0.003725,0.105397,0.021644,0.020039
12/17/2018 15:01:42.32,12/17/18,15:01:42:32,0.055875,-0.00244,-0.003685,0.103446,0.021604,0.020079
12/17/2018 15:01:42.64,12/17/18,15:01:42:64,0.055725,-0.00244,-0.003645,0.103296,0.021604,0.020119
12/17/2018 15:01:42.71,12/17/18,15:01:42:71,0.055125,-0.00244,-0.003645,0.102696,0.021604,0.020119
12/17/2018 15:01:42.81,12/17/18,15:01:42:81,0.054975,-0.00244,-0.003565,0.102546,0.021604,0.020199
12/17/2018 15:01:43.01,12/17/18,15:01:43:01,0.056926,-0.00248,-0.003405,0.104497,0.021564,0.020359
12/17/2018 15:01:43.20,12/17/18,15:01:43:20,0.057376,-0.00248,-0.003365,0.104947,0.021564,0.020399
12/17/2018 15:01:43.38,12/17/18,15:01:43:38,0.057676,-0.00248,-0.003325,0.105247,0.021564,0.020439
12/17/2018 15:01:43.68,12/17/18,15:01:43:68,0.060377,-0.00256,-0.003244,0.107948,0.021484,0.020520
